Last Name,First Name,Country,Date of birth,Date of birth.1,Date of birth.2,Course type,location,Gender,Swim,distance(m),25m,50m,100m
"RAFFIER, Anais",,FRA,,,2005,long,European Championships2021,,Butterfly,100,,33.63,01:13.5
"PELOIS, Margaux",,FRA,,,2005,long,European Championships2021,,Butterfly,100,,33.62,01:14.1
"MIR, Lucie",,FRA,,,2005,long,European Championships2021,,Butterfly,100,,34.42,01:14.2
"MICHAUD, Perline",,FRA,,,2005,long,European Championships2021,,Butterfly,100,,33.97,01:15.1
"CARRE, Marine",,FRA,,,1990,long,European Championships2021,,Butterfly,100,,35.12,01:15.2
"BOUTTER, Noane",,FRA,,,2004,long,European Championships2021,,Butterfly,100,,33.5,01:15.3
"CORPEL, Sarah",,FRA,,,2001,long,European Championships2021,,Butterfly,100,,34.06,01:16.0
"WUNSCHEL, Romane",,FRA,,,2009,long,European Championships2021,,Butterfly,100,,35.55,01:16.6
"KWIATKOWSKI, Mailys",,FRA,,,2005,long,European Championships2021,,Butterfly,100,,33.14,01:17.7
"TISSIER, Lola",,FRA,,,2006,long,European Championships2021,,Butterfly,100,,33.98,01:17.8
"STIOT, Salome",,FRA,,,2004,long,European Championships2021,,Butterfly,100,,35.61,01:17.9
"MARKIOLI, Cloe",,FRA,,,2004,long,European Championships2021,,Butterfly,100,,36.63,01:18.3
"ALACAPUNAR, Selena",,FRA,,,2008,long,European Championships2021,,Butterfly,100,,36.69,01:18.7
"PELLE, Amelis",,FRA,,,2008,long,European Championships2021,,Butterfly,100,,35.41,01:19.0
"FORTIER, Berenice",,FRA,,,2009,long,European Championships2021,,Butterfly,100,,36.34,01:19.1
"PAOLI, Elea",,FRA,,,2008,long,European Championships2021,,Butterfly,100,,37.08,01:19.5
"MOULENDA-PERROY, Axelle",,FRA,,,2008,long,European Championships2021,,Butterfly,100,,37.04,01:20.4
"JEANNEROT, Julia",,FRA,,,2008,long,European Championships2021,,Butterfly,100,,37.11,01:21.2
"DURAND, Emma",,FRA,,,2008,long,European Championships2021,,Butterfly,100,,36.74,01:22.0
"BULLIAT, Emeline",,FRA,,,2008,long,European Championships2021,,Butterfly,100,,37.43,01:22.5
"LAURENT, Lou",,FRA,,,2004,long,European Championships2021,,Butterfly,100,,36.34,01:22.6
"HOUASNI, Kamelia",,FRA,,,2006,long,European Championships2021,,Butterfly,100,,35.95,01:23.1
"MAREUGE, Lena",,FRA,,,2008,long,European Championships2021,,Butterfly,100,,39.21,01:23.7
"GAUTHIER, Anne-Sophie",,FRA,,,2004,long,European Championships2021,,Butterfly,100,,35.83,01:24.2
"BINDA, Romie",,FRA,,,2008,long,European Championships2021,,Butterfly,100,,38.34,01:24.8
"POEU, Lynah",,FRA,,,2009,long,European Championships2021,,Butterfly,100,,37.42,01:25.6
"MASSELOT, Leane",,FRA,,,2010,long,European Championships2021,,Butterfly,100,,39.82,01:32.3
"TROGNON, Tiphaine",,FRA,,,2010,long,European Championships2021,,Butterfly,100,,34.57,01:33.1
"TONI, Louison",,FRA,,,2008,long,European Championships2021,,Butterfly,100,,35.66,01:33.5
"HEINRICH, Josepha",,FRA,,,2010,long,European Championships2021,,Butterfly,100,,40.12,01:35.4
"IONESCU DORE, Maria-Anastasia",,ROU,,,2009,long,European Championships2021,,Butterfly,100,,33.63,01:38.7
"PILLOT, Noemie",,FRA,,,2009,long,European Championships2021,,Butterfly,100,,47.4,01:41.6
"MILAK, Kristof",,HUN,,,2000,long,European Junior Championship 2021,,Butterfly,100,,23.58,50.18
"MILADINOV, Josif",,BUL,,,2003,long,European Junior Championship 2021,,Butterfly,100,,23.88,50.93
"GUY, James",,GBR,,,1995,long,European Junior Championship 2021,,Butterfly,100,,23.8,50.99
"MAJERSKI, Jakub",,POL,,,2000,long,European Junior Championship 2021,,Butterfly,100,,24.23,51.11
"BURDISSO, Federico",,ITA,,,2001,long,European Junior Championship 2021,,Butterfly,100,,24.1,51.39
"VEKOVISHCHEV, Mikhail",,RUS,,,1998,long,European Junior Championship 2021,,Butterfly,100,,23.65,51.43
"PONTI, Noe",,SUI,,,2001,long,European Junior Championship 2021,,Butterfly,100,,24.21,51.45
"SZABO, Szebasztian",,HUN,,,1996,long,European Junior Championship 2021,,Butterfly,100,,23.64,51.86
"MILAK, Kristof",,HUN,,,2000,long,European Junior Championship 2021,,Butterfly,100,,23.72,50.62
"GUY, James",,GBR,,,1995,long,European Junior Championship 2021,,Butterfly,100,,23.82,50.96
"MILADINOV, Josif",,BUL,,,2003,long,European Junior Championship 2021,,Butterfly,100,,23.8,51.1
"MAJERSKI, Jakub",,POL,,,2000,long,European Junior Championship 2021,,Butterfly,100,,24.31,51.18
"PONTI, Noe",,SUI,,,2001,long,European Junior Championship 2021,,Butterfly,100,,24.27,51.43
"SZABO, Szebasztian",,HUN,,,1996,long,European Junior Championship 2021,,Butterfly,100,,23.78,51.45
"VEKOVISHCHEV, Mikhail",,RUS,,,1998,long,European Junior Championship 2021,,Butterfly,100,,23.92,51.5
"BURDISSO, Federico",,ITA,,,2001,long,European Junior Championship 2021,,Butterfly,100,,24.48,51.66
"KORZENIOWSKI, Pawel",,POL,,,1985,long,European Junior Championship 2021,,Butterfly,100,,24.24,51.72
"BUCHER, Simon",,AUT,,,2000,long,European Junior Championship 2021,,Butterfly,100,,23.66,51.8
"CODIA, Piero",,ITA,,,1989,long,European Junior Championship 2021,,Butterfly,100,,23.86,51.86
"IVANOV, Antani A",,BUL,,,1999,long,European Junior Championship 2021,,Butterfly,100,,24.44,51.94
"MINAKOV, Andrei",,RUS,,,2002,long,European Junior Championship 2021,,Butterfly,100,,23.53,51.98
"CROENEN, Louis",,BEL,,,1994,long,European Junior Championship 2021,,Butterfly,100,,24.34,52.13
"KORSTANJE, Nyls",,NED,,,1999,long,European Junior Championship 2021,,Butterfly,100,,23.86,52.25
"SEFL, Jan",,CZE,,,1990,long,European Junior Championship 2021,,Butterfly,100,,24.1,52.36
"MILAK, Kristof",,HUN,,,2000,long,European Junior Championship 2021,,Butterfly,100,,24.15,50.64
"MILADINOV, Josif",,BUL,,,2003,long,European Junior Championship 2021,,Butterfly,100,,24.05,51.42
"PONTI, Noe",,SUI,,,2001,long,European Junior Championship 2021,,Butterfly,100,,24.38,51.49
"GUY, James",,GBR,,,1995,long,European Junior Championship 2021,,Butterfly,100,,24.26,51.52
"SZABO, Szebasztian",,HUN,,,1996,long,European Junior Championship 2021,,Butterfly,100,,23.85,51.66
"CODIA, Piero",,ITA,,,1989,long,European Junior Championship 2021,,Butterfly,100,,23.95,51.82
"KORSTANJE, Nyls",,NED,,,1999,long,European Junior Championship 2021,,Butterfly,100,,23.62,51.83
"BURDISSO, Federico",,ITA,,,2001,long,European Junior Championship 2021,,Butterfly,100,,24.4,51.83
"RIVOLTA, Matteo",,ITA,,,1991,long,European Junior Championship 2021,,Butterfly,100,,24.33,51.84
"MINAKOV, Andrei",,RUS,,,2002,long,European Junior Championship 2021,,Butterfly,100,,23.99,51.91
"MAJERSKI, Jakub",,POL,,,2000,long,European Junior Championship 2021,,Butterfly,100,,24.81,51.91
"IVANOV, Antani A",,BUL,,,1999,long,European Junior Championship 2021,,Butterfly,100,,24.3,51.93
"KOS, Hubert",,HUN,,,2003,long,European Junior Championship 2021,,Butterfly,100,,24.17,51.93
"CROENEN, Louis",,BEL,,,1994,long,European Junior Championship 2021,,Butterfly,100,,24.33,52.06
"SEFL, Jan",,CZE,,,1990,long,European Junior Championship 2021,,Butterfly,100,,24.22,52.21
"VEKOVISHCHEV, Mikhail",,RUS,,,1998,long,European Junior Championship 2021,,Butterfly,100,,24.09,52.21
"BUCHER, Simon",,AUT,,,2000,long,European Junior Championship 2021,,Butterfly,100,,23.91,52.25
"KORZENIOWSKI, Pawel",,POL,,,1985,long,European Junior Championship 2021,,Butterfly,100,,24.34,52.28
"METELLA, Mehdy",,FRA,,,1992,long,European Junior Championship 2021,,Butterfly,100,,24.34,52.31
"GUERES, Uemitcan",,TUR,,,1999,long,European Junior Championship 2021,,Butterfly,100,,24.63,52.32
"TSURKIN, Yauhen",,BLR,,,1990,long,European Junior Championship 2021,,Butterfly,100,,24.07,52.37
"MILJENIC, Nikola",,CRO,,,1998,long,European Junior Championship 2021,,Butterfly,100,,24.19,52.38
"RAZZETTI, Alberto",,ITA,,,1999,long,European Junior Championship 2021,,Butterfly,100,,24.46,52.48
"CIESLAK, Marcin",,POL,,,1992,long,European Junior Championship 2021,,Butterfly,100,,24.86,52.58
"FRANKEL, Tomer",,ISR,,,2000,long,European Junior Championship 2021,,Butterfly,100,,24.44,52.59
"MILDRED, Edward",,GBR,,,2003,long,European Junior Championship 2021,,Butterfly,100,,24.76,52.61
"LOZANO MATEOS, Alberto",,ESP,,,1998,long,European Junior Championship 2021,,Butterfly,100,,24.4,52.61
"TROYANOVS'KYY, Igor",,UKR,,,2002,long,European Junior Championship 2021,,Butterfly,100,,24.89,52.63
"KLENZ, Ramon",,GER,,,1998,long,European Junior Championship 2021,,Butterfly,100,,24.57,52.65
"PETERS, Jacob",,GBR,,,2000,long,European Junior Championship 2021,,Butterfly,100,,24.75,52.7
"AHTIAINEN, Alex",,EST,,,2001,long,European Junior Championship 2021,,Butterfly,100,,24.31,52.73
"MARGEVICIUS, Deividas",,LTU,,,1995,long,European Junior Championship 2021,,Butterfly,100,,24.33,52.74
"KAMMANN, Bjoern",,GER,,,2001,long,European Junior Championship 2021,,Butterfly,100,,24.63,52.8
"KUDASHEV, Alexander",,RUS,,,1995,long,European Junior Championship 2021,,Butterfly,100,,25.06,52.82
"VERLINDEN, Joeri",,NED,,,1988,long,European Junior Championship 2021,,Butterfly,100,,24.64,52.87
"GONZALEZ DE OLIVEIRA, Hugo",,ESP,,,1999,long,European Junior Championship 2021,,Butterfly,100,,24.8,52.87
"NICKELSEN, Rasmus",,DEN,,,2003,long,European Junior Championship 2021,,Butterfly,100,,24.17,53.09
"SANCOV, Alexei",,MDA,,,1999,long,European Junior Championship 2021,,Butterfly,100,,24.64,53.26
"LEMESHKO, Lyubomyr",,UKR,,,1992,long,European Junior Championship 2021,,Butterfly,100,,24.46,53.31
"SJOEDIN, Simon",,SWE,,,1986,long,European Junior Championship 2021,,Butterfly,100,,24.72,53.45
"KESIL', Denys",,UKR,,,2000,long,European Junior Championship 2021,,Butterfly,100,,24.9,53.51
"VAZAIOS, Andreas",,GRE,,,1994,long,European Junior Championship 2021,,Butterfly,100,,25.18,53.61
"MARTON, Richard",,HUN,,,1999,long,European Junior Championship 2021,,Butterfly,100,,24.74,53.64
"ZENIMOTO HVAS, Tomoe",,NOR,,,2000,long,European Junior Championship 2021,,Butterfly,100,,24.13,53.64
"HALAS, Adam",,SVK,,,1998,long,European Junior Championship 2021,,Butterfly,100,,25.04,53.88
"MAEKELAE, Niko",,FIN,,,1998,long,European Junior Championship 2021,,Butterfly,100,,24.92,54.03
"PEKARSKI, Grigori",,BLR,,,1998,long,European Junior Championship 2021,,Butterfly,100,,24.56,54.1
"DIMITRIADIS, Stefanos",,GRE,,,1989,long,European Junior Championship 2021,,Butterfly,100,,25.51,54.1
"HLOBEN, Adam",,CZE,,,2001,long,European Junior Championship 2021,,Butterfly,100,,25.19,54.16
"HOFF, Oskar",,SWE,,,1998,long,European Junior Championship 2021,,Butterfly,100,,24.99,54.2
"LIESS, Nils",,SUI,,,1996,long,European Junior Championship 2021,,Butterfly,100,,24.98,54.21
"LENDJER, Ivan",,SRB,,,1990,long,European Junior Championship 2021,,Butterfly,100,,24.79,54.52
"LUNAK, Sebastian",,CZE,,,2002,long,European Junior Championship 2021,,Butterfly,100,,25.31,54.52
"GSCHWENTNER, Xaver",,AUT,,,1999,long,European Junior Championship 2021,,Butterfly,100,,25.58,54.53
"VALIZADA, Ramil",,AZE,,,2004,long,European Junior Championship 2021,,Butterfly,100,,26.22,55.12
"HANSEN, Andreas",,DEN,,,2000,long,European Junior Championship 2021,,Butterfly,100,,26.37,55.21
"ESPERNBERGER, Martin",,AUT,,,2003,long,European Junior Championship 2021,,Butterfly,100,,26.05,55.29
"PANCEREVAS, Daniil",,LTU,,,2004,long,European Junior Championship 2021,,Butterfly,100,,25.61,55.47
"LOMERO ARENAS, Tomas",,AND,,,2001,long,European Junior Championship 2021,,Butterfly,100,,26.34,56.5
"PETROVSKI, Davor",,MKD,,,2000,long,European Junior Championship 2021,,Butterfly,100,,27.08,58.08
"SIMONOVSKI, Ivan",,MKD,,,2000,long,European Junior Championship 2021,,Butterfly,100,,26.94,58.23
"PUYO, Emilien",,MON,,,2003,long,European Junior Championship 2021,,Butterfly,100,,27.68,59.69
"PRISKA, Paolo",,ALB,,,2004,long,European Junior Championship 2021,,Butterfly,100,,27.34,01:00.2
"NTOUNTOUNAKI, Anna",,GRE,,,1995,long,European Junior Championship 2021,,Butterfly,100,,26.89,57.37
"WATTEL, Marie",,FRA,,,1997,long,European Junior Championship 2021,,Butterfly,100,,26.88,57.37
"HANSSON, Louise",,SWE,,,1996,long,European Junior Championship 2021,,Butterfly,100,,26.59,57.56
"CHIMROVA, Svetlana",,RUS,,,1996,long,European Junior Championship 2021,,Butterfly,100,,26.88,57.65
"DI LIDDO, Elena",,ITA,,,1993,long,European Junior Championship 2021,,Butterfly,100,,26.94,58.05
"SHKURDAI, Anastasiya",,BLR,,,2003,long,European Junior Championship 2021,,Butterfly,100,,26.74,58.1
"SURKOVA, Arina",,RUS,,,1998,long,European Junior Championship 2021,,Butterfly,100,,26.54,58.21
"BIANCHI, Ilaria",,ITA,,,1990,long,European Junior Championship 2021,,Butterfly,100,,27.09,58.41
"HANSSON, Louise",,SWE,,,1996,long,European Junior Championship 2021,,Butterfly,100,,26.54,56.73
"WATTEL, Marie",,FRA,,,1997,long,European Junior Championship 2021,,Butterfly,100,,27.02,57.48
"CHIMROVA, Svetlana",,RUS,,,1996,long,European Junior Championship 2021,,Butterfly,100,,27.01,57.62
"SURKOVA, Arina",,RUS,,,1998,long,European Junior Championship 2021,,Butterfly,100,,26.77,57.77
"NTOUNTOUNAKI, Anna",,GRE,,,1995,long,European Junior Championship 2021,,Butterfly,100,,26.85,57.77
"DI LIDDO, Elena",,ITA,,,1993,long,European Junior Championship 2021,,Butterfly,100,,27.17,57.88
"SHKURDAI, Anastasiya",,BLR,,,2003,long,European Junior Championship 2021,,Butterfly,100,,26.94,57.92
"BIANCHI, Ilaria",,ITA,,,1990,long,European Junior Championship 2021,,Butterfly,100,,27.27,58.06
"BECKMANN, Emilie",,DEN,,,1997,long,European Junior Championship 2021,,Butterfly,100,,27.19,58.24
"STEPHENS, Laura Kathleen",,GBR,,,1999,long,European Junior Championship 2021,,Butterfly,100,,27.2,58.45
"UGOLKOVA, Maria",,SUI,,,1989,long,European Junior Championship 2021,,Butterfly,100,,27.38,58.56
"KOEHLER, Angelina",,GER,,,2000,long,European Junior Championship 2021,,Butterfly,100,,27.2,58.64
"SEBESTYEN, Dalma",,HUN,,,1997,long,European Junior Championship 2021,,Butterfly,100,,27.52,58.85
"JONES, Harriet",,GBR,,,1997,long,European Junior Championship 2021,,Butterfly,100,,27.22,59.05
"PEDA, Paulina",,POL,,,1998,long,European Junior Championship 2021,,Butterfly,100,,27.22,59.27
"BUYS, Kimberly",,BEL,,,1989,long,European Junior Championship 2021,,Butterfly,100,,27.4,01:00.2
"HANSSON, Louise",,SWE,,,1996,long,European Junior Championship 2021,,Butterfly,100,,26.45,57.06
"WATTEL, Marie",,FRA,,,1997,long,European Junior Championship 2021,,Butterfly,100,,26.49,57.69
"SURKOVA, Arina",,RUS,,,1998,long,European Junior Championship 2021,,Butterfly,100,,26.88,57.89
"CHIMROVA, Svetlana",,RUS,,,1996,long,European Junior Championship 2021,,Butterfly,100,,26.98,58.05
"SHKURDAI, Anastasiya",,BLR,,,2003,long,European Junior Championship 2021,,Butterfly,100,,27.05,58.26
"DI LIDDO, Elena",,ITA,,,1993,long,European Junior Championship 2021,,Butterfly,100,,27.3,58.29
"NTOUNTOUNAKI, Anna",,GRE,,,1995,long,European Junior Championship 2021,,Butterfly,100,,27.56,58.31
"BIANCHI, Ilaria",,ITA,,,1990,long,European Junior Championship 2021,,Butterfly,100,,27.16,58.4
"STEPHENS, Laura Kathleen",,GBR,,,1999,long,European Junior Championship 2021,,Butterfly,100,,27.42,58.71
"PEDA, Paulina",,POL,,,1998,long,European Junior Championship 2021,,Butterfly,100,,27.23,58.9
"SEBESTYEN, Dalma",,HUN,,,1997,long,European Junior Championship 2021,,Butterfly,100,,27.59,59.1
"BUYS, Kimberly",,BEL,,,1989,long,European Junior Championship 2021,,Butterfly,100,,27.29,59.1
"KOEHLER, Angelina",,GER,,,2000,long,European Junior Championship 2021,,Butterfly,100,,27.26,59.12
"BECKMANN, Emilie",,DEN,,,1997,long,European Junior Championship 2021,,Butterfly,100,,27.37,59.34
"JONES, Harriet",,GBR,,,1997,long,European Junior Championship 2021,,Butterfly,100,,27.45,59.36
"UGOLKOVA, Maria",,SUI,,,1989,long,European Junior Championship 2021,,Butterfly,100,,27.74,59.39
"THOMAS, Alys",,GBR,,,1990,long,European Junior Championship 2021,,Butterfly,100,,27.93,59.46
"KULIASHOVA, Anastasiya",,BLR,,,2001,long,European Junior Championship 2021,,Butterfly,100,,27.22,59.59
"JUNEVIK, Sara",,SWE,,,2000,long,European Junior Championship 2021,,Butterfly,100,,27.34,59.62
"MACINNES, Keanna",,GBR,,,2001,long,European Junior Championship 2021,,Butterfly,100,,27.46,59.64
"UGRAI, Panna",,HUN,,,2004,long,European Junior Championship 2021,,Butterfly,100,,27.86,59.77
"CRISPINO, Antonella",,ITA,,,2003,long,European Junior Championship 2021,,Butterfly,100,,27.81,59.79
"KAJTAZ, Amina",,BIH,,,1996,long,European Junior Championship 2021,,Butterfly,100,,27.99,59.87
"WAARD de, Maaike",,NED,,,1996,long,European Junior Championship 2021,,Butterfly,100,,26.55,01:00.1
"JANICKOVA, Barbora",,CZE,,,2000,long,European Junior Championship 2021,,Butterfly,100,,27.43,01:00.1
"POTOCKA, Tamara",,SVK,,,2002,long,European Junior Championship 2021,,Butterfly,100,,29.12,01:00.3
"NAZIEBLO, Klaudia",,POL,,,1993,long,European Junior Championship 2021,,Butterfly,100,,27.41,01:00.3
"HIERRO PUJOL, Aina",,ESP,,,1998,long,European Junior Championship 2021,,Butterfly,100,,27.98,01:00.5
"HATHAZI, Dora",,HUN,,,2003,long,European Junior Championship 2021,,Butterfly,100,,28.16,01:00.5
"ROSVALL, Hanna",,SWE,,,2000,long,European Junior Championship 2021,,Butterfly,100,,27.95,01:00.6
"USTUNDAG, Nida Eliz",,TUR,,,1996,long,European Junior Championship 2021,,Butterfly,100,,28.33,01:00.8
"GUILLAMON NOVO, Alba",,ESP,,,2000,long,European Junior Championship 2021,,Butterfly,100,,28.29,01:00.8
"MONTEIRO, Ana Catarina",,POR,,,1993,long,European Junior Championship 2021,,Butterfly,100,,28.67,01:00.8
"LAHTINEN, Laura",,FIN,,,2003,long,European Junior Championship 2021,,Butterfly,100,,28.46,01:00.8
"GIELE, Tessa",,NED,,,2002,long,European Junior Championship 2021,,Butterfly,100,,27.95,01:01.0
"RIPKOVA, Zora",,SVK,,,2002,long,European Junior Championship 2021,,Butterfly,100,,28.79,01:01.2
"NOGAJ, Paulina",,POL,,,1998,long,European Junior Championship 2021,,Butterfly,100,,28.1,01:01.3
"TOURETSKI, Sasha",,SUI,,,1994,long,European Junior Championship 2021,,Butterfly,100,,27.33,01:01.4
"HUFNAGL, Claudia",,AUT,,,1996,long,European Junior Championship 2021,,Butterfly,100,,28.78,01:01.4
"LAUKKANEN, Jenna",,FIN,,,1995,long,European Junior Championship 2021,,Butterfly,100,,28.23,01:01.5
"SHEIKHALIZADEHKHANGHAH, Maryam",,AZE,,,2004,long,European Junior Championship 2021,,Butterfly,100,,28.6,01:01.6
"LILJEQVIST, Ida",,SWE,,,1999,long,European Junior Championship 2021,,Butterfly,100,,28.85,01:01.7
"STANISAVLJEVIC, Nina",,SRB,,,2004,long,European Junior Championship 2021,,Butterfly,100,,29.03,01:01.8
"ULLMANN, Julia",,SUI,,,2005,long,European Junior Championship 2021,,Butterfly,100,,28.66,01:01.9
"NYIRADI, Reka",,HUN,,,2004,long,European Junior Championship 2021,,Butterfly,100,,28.69,01:01.9
"MALUKA, Ieva",,LAT,,,2003,long,European Junior Championship 2021,,Butterfly,100,,28.52,01:01.9
"KOSTROMINA, Viktoriya",,UKR,,,2004,long,European Junior Championship 2021,,Butterfly,100,,28.48,01:02.4
"POPOVIC, Tanja",,SRB,,,2004,long,European Junior Championship 2021,,Butterfly,100,,29.32,01:02.6
"VANOTTERDIJK, Roos",,BEL,,,2005,long,European Junior Championship 2021,,Butterfly,100,,28.34,01:02.7
"VEDEHHOVA, Alina",,EST,,,1999,long,European Junior Championship 2021,,Butterfly,100,,28.18,01:02.8
"MARUSAKOVA, Emma",,SVK,,,2003,long,European Junior Championship 2021,,Butterfly,100,,29.09,01:02.9
"SCHAAD, Tamara",,SUI,,,2002,long,European Junior Championship 2021,,Butterfly,100,,29.57,01:03.0
"ROCK, Katie",,ALB,,,2003,long,European Junior Championship 2021,,Butterfly,100,,31.84,01:07.3
"RUUSKA, Martta",,FIN,,,2003,long,European Junior Championship 2021,,Butterfly,100,,30.71,01:08.6
"MILADINOV, Josif",,BUL,,,2003,long,olympics Rio 2016,,Butterfly,100,,24.3,52.01
"RIBEIRO, Diogo Matos",,POR,,,2004,long,olympics Rio 2016,,Butterfly,100,,24.53,52.54
"MILDRED, Edward",,GBR,,,2003,long,olympics Rio 2016,,Butterfly,100,,24.92,52.72
"KOVALENKO, Andriy",,UKR,,,2003,long,olympics Rio 2016,,Butterfly,100,,24.71,53.42
"KLIMENISHCHEV, Vadim",,RUS,,,2003,long,olympics Rio 2016,,Butterfly,100,,24.73,53.62
"LAMMERT, Kirill",,GER,,,2003,long,olympics Rio 2016,,Butterfly,100,,25.22,53.82
"URYNIUK, Pawel",,POL,,,2003,long,olympics Rio 2016,,Butterfly,100,,25.09,53.83
"ESPERNBERGER, Martin",,AUT,,,2003,long,olympics Rio 2016,,Butterfly,100,,25.2,53.85
"MILADINOV, Josif",,BUL,,,2003,long,olympics Rio 2016,,Butterfly,100,,24.31,51.86
"MILDRED, Edward",,GBR,,,2003,long,olympics Rio 2016,,Butterfly,100,,24.78,52.26
"RIBEIRO, Diogo Matos",,POR,,,2004,long,olympics Rio 2016,,Butterfly,100,,24.71,52.84
"KOVALENKO, Andriy",,UKR,,,2003,long,olympics Rio 2016,,Butterfly,100,,24.66,52.99
"URYNIUK, Pawel",,POL,,,2003,long,olympics Rio 2016,,Butterfly,100,,24.73,53.66
"ESPERNBERGER, Martin",,AUT,,,2003,long,olympics Rio 2016,,Butterfly,100,,24.99,53.8
"KLIMENISHCHEV, Vadim",,RUS,,,2003,long,olympics Rio 2016,,Butterfly,100,,24.81,53.88
"LAMMERT, Kirill",,GER,,,2003,long,olympics Rio 2016,,Butterfly,100,,25.46,53.94
"NAGY, Daniel",,HUN,,,2003,long,olympics Rio 2016,,Butterfly,100,,25.16,53.97
"RIVIERE, Clement",,FRA,,,2003,long,olympics Rio 2016,,Butterfly,100,,25.2,54.01
"PETO, Bence",,HUN,,,2003,long,olympics Rio 2016,,Butterfly,100,,25.01,54.03
"SCHULRATH, Tobias",,GER,,,2003,long,olympics Rio 2016,,Butterfly,100,,24.34,54.26
"DUTTO, Simone",,ITA,,,2003,long,olympics Rio 2016,,Butterfly,100,,25.27,54.28
"POPESCU, Denis",,ROU,,,2003,long,olympics Rio 2016,,Butterfly,100,,25.27,54.33
"GAGNEBIN, Ilan",,SUI,,,2004,long,olympics Rio 2016,,Butterfly,100,,25.45,54.38
"VAKULYUK, Paulo",,POR,,,2003,long,olympics Rio 2016,,Butterfly,100,,25.12,54.5
"MILDRED, Edward",,GBR,,,2003,long,olympics Rio 2016,,Butterfly,100,,25.04,52.75
"MILADINOV, Josif",,BUL,,,2003,long,olympics Rio 2016,,Butterfly,100,,25.16,53.29
"RIBEIRO, Diogo Matos",,POR,,,2004,long,olympics Rio 2016,,Butterfly,100,,25.08,53.48
"KOVALENKO, Andriy",,UKR,,,2003,long,olympics Rio 2016,,Butterfly,100,,24.61,53.88
"PETO, Bence",,HUN,,,2003,long,olympics Rio 2016,,Butterfly,100,,25.18,53.92
"MASIUK, Ksawery",,POL,,,2004,long,olympics Rio 2016,,Butterfly,100,,25.08,53.92
